Code,Course,Section,Session,Credits,Campus,Instructor,Times,Location,Year/Sem.
FND101,Freshman Seminar 1(FND101),R,15W,3,AUA Main Campus,Alex Vartan Gubbins,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 208M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),S,15W,3,AUA Main Campus,Lilit Ghazaryan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 204M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),T,15W,3,AUA Main Campus,Sona Khachatryan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 206M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),U,15W,3,AUA Main Campus,Liliana Edilyan,"MON 3:30pm-4:20pm, WED 3:30pm-4:20pm, FRI 3:30pm-4:20pm",Classroom 216M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),V,15W,3,AUA Main Campus,Lori Injejikian,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 206M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),W,15W,3,AUA Main Campus,Madlene-Allisen Minassian,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 612M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),X,15W,3,AUA Main Campus,Dvin Titizian,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 208M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),Y,15W,3,AUA Main Campus,Nanor Balabanian,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 204M Main Building,202425/fall
FND101,Freshman Seminar 1(FND101),Z,15W,3,AUA Main Campus,Melissa Brown,"TUE 4:30pm-5:45pm, THU 4:30pm-5:45pm",To Be Determined To Be Determined,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),A,15W,3,AUA Main Campus,Siranush Dvoyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 608M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),B,15W,3,AUA Main Campus,Ani Shahnazaryan,"TUE 3:00pm-4:15pm, THU 3:00pm-4:15pm",Classroom 422M/424M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),C,15W,3,AUA Main Campus,Ani Shahnazaryan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 422M/424M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),E,15W,3,AUA Main Campus,Harout Marachlian,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 314M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),G,15W,3,AUA Main Campus,Vahram Danielyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 314M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),H,15W,3,AUA Main Campus,Vahram Danielyan,"MON 3:30pm-4:20pm, WED 3:30pm-4:20pm, FRI 3:30pm-4:20pm",Classroom 306E Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),I,15W,3,AUA Main Campus,Gohar Harutyunyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Classroom 608M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),J,15W,3,AUA Main Campus,Gohar Harutyunyan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 608M Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),K,15W,3,AUA Main Campus,Laura Sargsyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 415W Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),L,15W,3,AUA Main Campus,Laura Sargsyan,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 315E Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),M,15W,3,AUA Main Campus,Anahit Hovhannisyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 315E Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),N,15W,3,AUA Main Campus,Anahit Hovhannisyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 416W Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),O,15W,3,AUA Main Campus,Astghik Ohanyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 407E Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),P,15W,3,AUA Main Campus,Astghik Ohanyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 415W Paramaz Avedissian Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),R,15W,3,AUA Main Campus,Arthur Mirzoyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Small Auditorium Main Building,202425/fall
FND103,Armenian Language and Literature 1(FND103)(Prerequisite),S,15W,3,AUA Main Campus,Sona Mnatsakanyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 313W Paramaz Avedissian Building,202425/fall
FND110,Physical Education(FND110),X,15w,0,AUA Main Campus,Artak Stepanyan,TBD,,202425/fall
FND110BB,Physical Education: Basketball(FND110BB),AJ,15W,0,AUA Main Campus,Erik Martirosyan,SAT 10:00am-11:20am,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110BB,Physical Education: Basketball(FND110BB),AK,15W,0,AUA Main Campus,Erik Martirosyan,SAT 11:30am-12:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110BB,Physical Education: Basketball(FND110BB),AL,15W,0,AUA Main Campus,Erik Martirosyan,SAT 1:00pm-2:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110BBM,Physical Education: Basketball (Men\'s Team)(FND110BBM),AM,15W,0,AUA Main Campus,Erik Martirosyan,SAT 2:30pm-3:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110BBW,Physical Education: Basketball (Women\'s Team)(FND110BBW),AN,15W,0,AUA Main Campus,Erik Martirosyan,SAT 4:00pm-5:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110FB,Physical Education: Football(FND110FB),AO,15W,0,AUA Main Campus,Erik Martirosyan,TUE 6:00pm-7:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110FB,Physical Education: Football(FND110FB),AP,15W,0,AUA Main Campus,Erik Martirosyan,TUE 7:30pm-8:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110FB,Physical Education: Football(FND110FB),AQ,15W,0,AUA Main Campus,Erik Martirosyan,THU 6:00pm-7:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110FB,Physical Education: Football(FND110FB),AR,15W,0,AUA Main Campus,Erik Martirosyan,THU 7:30pm-8:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110FB,Physical Education: Football(FND110FB),BV,15w,0,AUA Main Campus,Erik Martirosyan,THU 9:00pm-10:20pm,ASUE Zhogh Off-Campus State University of Economics,202425/fall
FND110FBM,Physical Education: Football (Men\'s Team)(FND110FBM),AS,15W,0,AUA Main Campus,Erik Martirosyan,TUE 9:00pm-10:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AA,15W,0,AUA Main Campus,Mesrop Barbaryan,"MON 11:30am-12:10pm, WED 11:30am-12:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AB,15W,0,AUA Main Campus,Mesrop Barbaryan,"MON 12:30pm-1:10pm, WED 12:30pm-1:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AC,15W,0,AUA Main Campus,Mesrop Barbaryan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AD,15W,0,AUA Main Campus,Samson Sardaryan,"TUE 3:00pm-3:40pm, THU 3:00pm-3:40pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AE,15W,0,AUA Main Campus,Samson Sardaryan,"TUE 4:30pm-5:10pm, THU 4:30pm-5:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AF,15W,0,AUA Main Campus,Samson Sardaryan,"TUE 5:30pm-6:10pm, THU 5:30pm-6:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AG,15W,0,AUA Main Campus,Mesrop Barbaryan,"TUE 6:30pm-7:10pm, THU 6:30pm-7:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AH,15W,0,AUA Main Campus,Mesrop Barbaryan,"TUE 7:30pm-8:10pm, THU 7:30pm-8:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),AI,15W,0,AUA Main Campus,Mesrop Barbaryan,"TUE 8:30pm-9:10pm, THU 8:30pm-9:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),S,15W,0,AUA Main Campus,Samson Sardaryan,"FRI 12:30pm-1:10pm, SAT 12:30pm-1:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),T,15W,0,AUA Main Campus,Samson Sardaryan,"FRI 1:30pm-2:10pm, SAT 1:30pm-2:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),U,15W,0,AUA Main Campus,Samson Sardaryan,"FRI 2:30pm-3:20pm, SAT 2:30pm-3:20pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),V,15W,0,AUA Main Campus,Samson Sardaryan,"FRI 3:30pm-4:20pm, SAT 3:30pm-4:20pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),W,15W,0,AUA Main Campus,Lori Najarian,"MON 7:30am-8:10am, WED 7:30am-8:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),X,15W,0,AUA Main Campus,Lori Najarian,"MON 8:30am-9:10am, WED 8:30am-9:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),Y,15W,0,AUA Main Campus,Lori Najarian,"MON 9:30am-10:10am, WED 9:30am-10:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110FTN,Physical Education: Fitness(FND110FTN),Z,15W,0,AUA Main Campus,Mesrop Barbaryan,"MON 10:30am-11:10am, WED 10:30am-11:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110K,Physical Education: Karate(FND110K),AX,15W,0,AUA Main Campus,Armen Grigoryan,TUE 5:00pm-6:20pm,Fizcult Off-Campus Arm St Inst of Phys Culture,202425/fall
FND110K,Physical Education: Karate(FND110K),AY,15W,0,AUA Main Campus,Armen Grigoryan,TUE 6:30pm-7:50pm,Fizcult Off-Campus Arm St Inst of Phys Culture,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),AZ,15W,0,AUA Main Campus,Hripsime Ghukasyan,MON 4:30pm-5:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BA,15W,0,AUA Main Campus,Hripsime Ghukasyan,MON 6:00pm-7:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BB,15W,0,AUA Main Campus,Hripsime Ghukasyan,MON 7:30pm-8:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BC,15W,0,AUA Main Campus,Hripsime Ghukasyan,WED 4:30pm-5:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BD,15W,0,AUA Main Campus,Hripsime Ghukasyan,WED 6:00pm-7:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BE,15W,0,AUA Main Campus,Hripsime Ghukasyan,WED 7:30pm-8:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BF,15W,0,AUA Main Campus,Hripsime Ghukasyan,THU 4:30pm-5:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BG,15W,0,AUA Main Campus,Hripsime Ghukasyan,THU 6:00pm-7:20pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BH,15W,0,AUA Main Campus,Hripsime Ghukasyan,THU 7:30pm-8:50pm,Off-Campus ASUE 128 Nalbandyan Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BI,15W,0,AUA Main Campus,Hripsime Ghukasyan,SAT 9:30am-10:50am,Off-Campus Dynamo Vardanans 69 Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BJ,15W,0,AUA Main Campus,Hripsime Ghukasyan,SAT 11:00am-12:20pm,Off-Campus Dynamo Vardanans 69 Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BK,15W,0,AUA Main Campus,Hripsime Ghukasyan,SAT 12:30pm-1:50pm,Off-Campus Dynamo Vardanans 69 Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BL,15W,0,AUA Main Campus,Hripsime Ghukasyan,SAT 3:00pm-4:20pm,Off-Campus Dynamo Vardanans 69 Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BM,15W,0,AUA Main Campus,Hripsime Ghukasyan,SAT 4:30pm-5:50pm,Off-Campus Dynamo Vardanans 69 Main Building,202425/fall
FND110TT,Physical Education: Table Tennis(FND110TT),BN,15W,0,AUA Main Campus,Hripsime Ghukasyan,SAT 6:00pm-7:20pm,Off-Campus Dynamo Vardanans 69 Main Building,202425/fall
FND110VB,Physical Education: Volleyball(FND110VB),AT,15W,0,AUA Main Campus,Shokhik Balyan,SAT 10:00am-11:20am,Off-Campus YSU Alec Manoogian Main Building,202425/fall
FND110VB,Physical Education: Volleyball(FND110VB),AU,15W,0,AUA Main Campus,Shokhik Balyan,SAT 11:30am-12:50pm,Off-Campus YSU Alec Manoogian Main Building,202425/fall
FND110VB,Physical Education: Volleyball(FND110VB),AV,15W,0,AUA Main Campus,Shokhik Balyan,SAT 1:00pm-2:20pm,Off-Campus YSU Alec Manoogian Main Building,202425/fall
FND110VB,Physical Education: Volleyball(FND110VB),BS,15w,0,AUA Main Campus,Shokhik Balyan,SAT 8:30am-9:20am,Off-Campus YSU Alec Manoogian Main Building,202425/fall
FND110VBM,Physical Education: Volleyball (Men\'s Team)(FND110VBM),AW,15W,0,AUA Main Campus,Shokhik Balyan,SAT 2:30pm-3:50pm,Off-Campus YSU Alec Manoogian Main Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),A,15W,0,AUA Main Campus,Lusine Kosyan,"TUE 7:30am-8:10am, THU 7:30am-8:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),B,15W,0,AUA Main Campus,Lusine Kosyan,"TUE 8:30am-9:10am, THU 8:30am-9:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),BV,15w,0,AUA Main Campus,Lusine Kosyan,"FRI 5:30pm-6:10pm, SAT 5:30pm-6:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),BW,15w,0,AUA Main Campus,Lusine Kosyan,"FRI 4:30pm-5:10pm, SAT 4:30pm-5:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),C,15W,0,AUA Main Campus,Lusine Kosyan,"TUE 9:30am-10:10am, THU 9:30am-10:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),D,15W,0,AUA Main Campus,Svetlana Avagyan,"TUE 10:30am-11:10am, THU 10:30am-11:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),E,15W,0,AUA Main Campus,Svetlana Avagyan,"TUE 11:15am-11:55am, THU 11:15am-11:55am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),F,15W,0,AUA Main Campus,Svetlana Avagyan,"TUE 12:00pm-12:40pm, THU 12:00pm-12:40pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),G,15W,0,AUA Main Campus,Svetlana Avagyan,"TUE 1:30pm-2:10pm, THU 1:30pm-2:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),H,15W,0,AUA Main Campus,Svetlana Avagyan,"MON 2:30pm-3:10pm, WED 2:30pm-3:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),I,15W,0,AUA Main Campus,Svetlana Avagyan,"MON 3:30pm-4:10pm, WED 3:30pm-4:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),J,15W,0,AUA Main Campus,Svetlana Avagyan,"MON 4:30pm-5:10pm, WED 4:30pm-5:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),K,15W,0,AUA Main Campus,Lori Najarian,"MON 5:30pm-6:10pm, WED 5:30pm-6:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),L,15W,0,AUA Main Campus,Lori Najarian,"MON 6:30pm-7:10pm, WED 6:30pm-7:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),M,15W,0,AUA Main Campus,Lori Najarian,"MON 7:30pm-8:10pm, WED 7:30pm-8:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),O,15W,0,AUA Main Campus,Lusine Kosyan,"FRI 8:30am-9:10am, SAT 8:30am-9:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),P,15W,0,AUA Main Campus,Lusine Kosyan,"FRI 9:30am-10:10am, SAT 9:30am-10:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),Q,15W,0,AUA Main Campus,Lusine Kosyan,"FRI 10:30am-11:10am, SAT 10:30am-11:10am",AUA GYM Paramaz Avedissian Building,202425/fall
FND110YO,Physical Education: Yoga(FND110YO),R,15W,0,AUA Main Campus,Lusine Kosyan,"FRI 11:30am-12:10pm, SAT 11:30am-12:10pm",AUA GYM Paramaz Avedissian Building,202425/fall
FND152,First Aid(FND152),0,15W,0,AUA Main Campus,SysAdmin SysAdmin,TBD,,202425/fall
FND153,Civil Defense(FND153),0,15W,0,AUA Main Campus,Brent Anders,TBD,,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),A,15W,3,AUA Main Campus,Tigran Matosyan,"TUE 9:00am-10:15am, THU 9:00am-10:15am",Classroom 422M/424M Main Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),B,15W,3,AUA Main Campus,Lilit Minasyan,"TUE 10:30am-11:45am, THU 10:30am-11:45am",Small Auditorium Main Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),C,15W,3,AUA Main Campus,Lilit Minasyan,"TUE 1:30pm-2:45pm, THU 1:30pm-2:45pm",Classroom 306E Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),D,15W,3,AUA Main Campus,Gevorg Tshagharyan,"MON 10:30am-11:20am, WED 10:30am-11:20am, FRI 10:30am-11:20am",Classroom 215E Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),E,15W,3,AUA Main Campus,Gevorg Tshagharyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 315E Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),G,15W,3,AUA Main Campus,Smbat Hovhannisyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 415W Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),H,15W,3,AUA Main Campus,Smbat Hovhannisyan,"MON 1:30pm-2:20pm, WED 1:30pm-2:20pm, FRI 1:30pm-2:20pm",Classroom 614M Main Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),I,15W,3,AUA Main Campus,Ashot Voskanyan,"MON 12:30pm-1:20pm, WED 12:30pm-1:20pm, FRI 12:30pm-1:20pm",Classroom 614M Main Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),K,15W,3,AUA Main Campus,Zohrab Gevorgyan,"MON 9:30am-10:20am, WED 9:30am-10:20am, FRI 9:30am-10:20am",Classroom 215E Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),L,15W,3,AUA Main Campus,Zohrab Gevorgyan,"MON 11:30am-12:20pm, WED 11:30am-12:20pm, FRI 11:30am-12:20pm",Classroom 608M Main Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),M,15W,3,AUA Main Campus,Ashot Voskanyan,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 314M Main Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),N,15W,3,AUA Main Campus,Ruben Safrastyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Manoogian Hall 106E Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),O,15W,3,AUA Main Campus,Tigran Matosyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 207E Paramaz Avedissian Building,202425/fall
FND221,Armenian History 1(FND221)(Prerequisite),P,15W,3,AUA Main Campus,Suren Manukyan,"TUE 12:00pm-1:15pm, THU 12:00pm-1:15pm",Classroom 306E Paramaz Avedissian Building,202425/fall
FND222,Armenian History 2(FND222)(Prerequisite),0,15W,3,AUA Main Campus,Gevorg Tshagharyan,"MON 2:30pm-3:20pm, WED 2:30pm-3:20pm, FRI 2:30pm-3:20pm",Classroom 408E Paramaz Avedissian Building,202425/fall
GCE600,Graduate Continuing Enrollment(GCE600),0,15w,1,AUA Main Campus,SysAdmin SysAdmin,,,202425/fall
HHM330,Foundations of Accounting(HHM330),0,10w,2,AUA Main Campus,Eliza Tigranyan,WED 6:30pm-9:15pm,Classroom 306E Paramaz Avedissian Building,202425/fall
HHM350,Basic Quantitative Tools(HHM350),0,preterm CB,1,AUA Main Campus,Robert Der-Mesrobian,"MON 6:30pm-9:15pm, FRI 6:30pm-9:15pm",Classroom 213W Paramaz Avedissian Building,202425/fall
HHM351,Bootcamp - Communications(HHM351),0,preterm CB,1,AUA Main Campus,Silva Sevlian,"TUE 6:30pm-9:15pm, THU 6:30pm-9:15pm",Classroom 213W Paramaz Avedissian Building,202425/fall
HHM371,Introduction to Hospitality(HHM371),0,15w,1,AUA Main Campus,Zarmine Zeitountsian,FRI 6:30pm-9:15pm,Classroom 214W Paramaz Avedissian Building,202425/fall
HHM381,Hospitality Operations Management(HHM381),0,15W,3,AUA Main Campus,Zarmine Zeitountsian,MON 6:30pm-9:15pm,Classroom 214W Paramaz Avedissian Building,202425/fall
HRSJ301,Seminar in Human Rights and Social Justice(HRSJ301),0,15W,3,AUA Main Campus,Arman Zrvandyan,THU 6:30pm-9:15pm,Classroom 307E Paramaz Avedissian Building,202425/fall
HRSJ302,"Justice, Knowledge, and Change(HRSJ302)",0,15W,3,AUA Main Campus,Hovhannes Grigoryan,FRI 6:30pm-9:15pm,Classroom 206E Paramaz Avedissian Building,202425/fall
HRSJ304,"Contemporary Challenges in Economic, Social and Cultural Rights(HRSJ304)",0,15W,3,AUA Main Campus,Emil Babayan,FRI 6:30pm-9:15pm,Classroom 306E Paramaz Avedissian Building,202425/fall
HRSJ307,Foundations of Social Science Research(HRSJ307),0,15W,3,AUA Main Campus,Hovhannes Grigoryan,WED 6:30pm-9:15pm,Classroom 307E Paramaz Avedissian Building,202425/fall
